,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
94561,0,0.616997927,29,0,0.693553947,2900.0,7,0,1,0,1.0
14031,0,0.9999999,87,0,0.0,,5,0,0,0,0.0
65671,0,0.124995833,35,0,0.3434328129999999,6600.0,4,0,2,0,0.0
87407,0,0.0911409969999999,60,0,0.029764549,4501.0,8,0,0,0,0.0
134826,0,0.63881531,71,0,2642.0,,9,0,1,0,0.0
82279,0,0.005269398,61,0,287.0,,9,0,1,0,0.0
113426,0,0.001166628,64,0,0.607798165,5667.0,10,0,2,0,1.0
99949,0,0.006722576,59,1,0.262787973,2560.0,10,0,1,0,0.0
121694,0,0.00098967,72,0,1.0,,3,0,0,0,0.0
142662,0,0.999939748,28,1,1347.0,,8,0,0,0,0.0
121684,0,0.994402239,54,1,0.048645938,1993.0,3,0,0,0,0.0
7373,0,0.152813482,29,0,0.1553081209999999,5208.0,4,0,0,0,0.0
53491,0,0.165003443,52,0,0.1602315239999999,14166.0,20,1,0,0,1.0
118838,0,0.0,34,0,0.2285807189999999,6150.0,8,0,1,0,1.0
86963,0,0.570476261,31,0,0.775545852,3434.0,6,0,1,0,1.0
102092,0,0.0419366889999999,66,0,388.0,,17,0,1,0,0.0
59013,0,0.033501346,69,0,0.2918130239999999,3700.0,18,0,0,0,0.0
75200,0,0.359281437,22,0,0.00998004,500.0,1,0,0,0,0.0
83528,0,0.9999999,59,0,0.363262252,2672.0,2,0,1,0,1.0
79114,0,0.0098198069999999,33,0,933.0,,13,0,1,0,0.0
145989,0,0.0279381829999999,38,0,66.0,,9,0,0,2,0.0
35405,0,0.30188214,57,0,0.1843932239999999,3600.0,8,0,1,0,0.0
63893,0,0.051207831,72,0,1314.0,,4,0,1,0,0.0
147271,0,0.161183882,67,0,0.009894867,4850.0,1,0,0,0,1.0
12491,0,0.73593014,32,0,0.28290732,5750.0,6,0,0,0,0.0
87667,0,0.00551989,93,1,63.0,,6,0,0,0,0.0
64219,0,0.624852802,75,0,3356.0,,11,0,1,0,0.0
143143,0,0.356358991,80,0,0.290299947,5700.0,11,0,0,0,0.0
112153,0,0.0371210169999999,63,1,81.0,,24,0,0,1,0.0
138889,0,0.4156461599999999,36,0,0.479904019,3333.0,8,0,1,0,0.0
11084,0,0.108294585,62,0,0.454584466,6990.0,7,0,2,0,0.0
3492,0,0.342432034,57,1,2874.0,,15,0,2,0,0.0
18571,0,0.0,60,0,0.192880712,10000.0,4,0,1,0,0.0
85772,0,0.2319032709999999,50,0,0.335812706,8200.0,10,0,1,0,0.0
104182,0,0.0483705479999999,70,0,0.0710697359999999,42000.0,11,0,2,0,0.0
102682,1,1.051749485,29,4,0.91145387,3500.0,11,2,1,0,1.0
96536,0,0.906877663,50,0,1.36721093,3000.0,10,0,2,0,1.0
103774,0,0.4862310719999999,65,0,3063.0,,11,0,1,0,1.0
35432,0,0.61262499,25,1,0.0725506999999999,3500.0,5,0,0,0,0.0
77359,0,0.007604218,72,0,12.0,,9,0,0,0,0.0
59129,0,0.2677003989999999,66,0,0.76026936,5939.0,13,0,2,0,0.0
93460,1,1.833887043,43,0,0.0268199229999999,1826.0,1,2,0,0,1.0
68938,0,0.6728494009999999,32,0,0.4100778370000001,2440.0,7,0,0,0,0.0
3601,1,0.7509038,30,1,0.120606155,6400.0,6,1,0,0,0.0
105760,0,0.0086621359999999,67,0,0.200185112,7562.0,23,0,1,0,0.0
112351,0,1.889214771,63,0,0.262876131,5416.0,10,0,1,0,0.0
122943,0,0.1450540119999999,55,0,2861.0,,8,0,2,1,0.0
74389,0,0.0014671249999999,74,0,401.0,0.0,6,0,0,0,0.0
35202,1,0.439780785,43,0,0.104196967,9625.0,7,0,0,0,0.0
145121,0,0.130848147,65,0,0.073074154,8333.0,19,0,0,0,0.0
30641,0,0.439728919,33,0,0.0922986479999999,1700.0,4,0,0,0,0.0
7479,0,0.8960692869999999,28,0,0.048634244,1500.0,3,0,0,0,1.0
142098,0,0.5111640779999999,48,0,0.28195972,7000.0,7,0,2,0,1.0
142055,0,0.159696747,69,0,0.02739726,10438.0,9,0,1,0,0.0
75442,0,0.029123896,37,0,0.206802228,30342.0,10,0,3,0,2.0
73313,0,0.005319725,67,0,1717.0,,16,0,1,0,0.0
50425,0,0.700557148,56,0,0.2832188889999999,8300.0,6,0,1,0,2.0
87847,0,0.067729084,52,2,0.540129327,2628.0,6,0,1,1,1.0
65605,0,0.129060579,47,0,674.5,1.0,11,0,1,0,1.0
47568,0,0.0990194189999999,58,0,0.1681937169999999,4583.0,5,0,0,0,4.0
145262,0,0.0078590069999999,62,0,0.2899999999999999,6499.0,9,0,2,0,1.0
89639,1,0.062211556,61,1,1.649500384,1300.0,11,1,1,0,0.0
23118,0,0.307909307,71,0,0.6072523659999999,7500.0,10,0,3,0,0.0
60384,0,0.0399446249999999,73,0,0.138132595,6500.0,20,0,1,0,1.0
39378,0,0.114997511,50,1,0.612838716,10000.0,12,0,3,0,4.0
63250,1,0.430923537,36,0,4075.0,,19,0,2,0,0.0
59697,0,0.4408952939999999,45,1,0.27211509,9800.0,11,0,2,0,0.0
2647,1,0.9999999,36,2,3931.0,,5,0,2,2,0.0
87919,0,0.9999999,28,98,0.0,,0,98,0,98,0.0
23443,0,0.2279893219999999,59,0,0.147512155,29000.0,7,0,3,0,0.0
119204,0,0.846644955,50,0,0.561336092,6765.0,10,0,1,0,0.0
92184,0,0.458141214,65,0,0.411793254,4120.0,6,0,1,0,0.0
71526,0,0.8682634729999998,37,0,1.194253592,1600.0,8,1,0,4,1.0
133201,0,0.100485881,70,0,404.0,,4,0,0,0,0.0
92225,0,0.960051355,46,0,1.032938457,3460.0,18,0,0,1,0.0
63495,0,0.00138905,76,0,3.0,,6,0,0,0,0.0
136649,0,0.145973459,67,0,0.1915285449999999,3800.0,5,0,1,0,0.0
32179,0,0.491167256,29,0,0.142738933,7250.0,4,0,0,0,0.0
87203,0,0.130992723,51,0,0.0041848509999999,16726.0,1,0,0,0,3.0
123113,0,0.668832792,49,0,0.427704391,2800.0,9,0,1,0,1.0
144671,0,0.046778724,43,0,1415.0,,9,0,1,0,2.0
16044,0,0.17445034,62,0,0.392407218,5873.0,11,0,1,0,0.0
139825,0,0.226651557,44,0,0.3104486169999999,6976.0,7,0,2,0,1.0
69705,0,0.0048423809999999,61,0,3.0,,2,0,0,0,0.0
91233,0,0.923279482,42,1,0.313056888,5835.0,11,0,1,1,3.0
45822,0,0.287115436,34,0,0.0895573409999999,5850.0,4,0,0,0,0.0
112467,0,0.075909315,70,1,1.390410959,583.0,16,0,1,0,0.0
107342,0,0.0052224649999999,83,0,4.0,,6,0,0,0,0.0
67913,0,0.9999999,43,0,0.174809586,5382.0,3,0,0,0,0.0
138776,0,0.306785588,70,0,0.034259668,6800.0,3,0,0,0,1.0
106041,0,0.307112859,43,1,1.334665335,1000.0,8,0,1,0,0.0
15468,0,0.302361239,53,0,2395.0,0.0,20,0,1,0,0.0
12010,0,0.819185605,57,3,0.4384306049999999,9200.0,13,0,1,0,3.0
15784,0,0.346682666,53,0,2826.0,,8,0,2,0,0.0
116534,0,0.9999999,52,1,919.0,,1,0,1,0,0.0
19562,0,0.334414109,62,0,0.2480454109999999,18673.0,9,0,3,0,3.0
99000,0,0.121079902,42,0,0.3347487619999999,2825.0,4,0,1,0,0.0
101302,0,0.078451784,68,0,0.27334434,5450.0,5,0,0,0,0.0
129428,0,0.055767824,86,0,0.004254414,4700.0,3,0,0,0,1.0
76925,0,0.082184932,76,0,0.5258620689999999,2203.0,9,0,1,0,0.0
101419,0,0.022466817,66,0,0.3893221359999999,5000.0,23,0,1,0,0.0
92536,0,0.197629678,53,0,0.3368983959999999,4861.0,13,0,1,0,3.0
145836,0,0.0635986509999999,63,0,0.217391304,2000.0,9,0,0,0,1.0
31688,0,0.210225152,63,0,0.5283241539999999,5083.0,9,0,2,0,0.0
28807,1,0.957569542,54,0,0.3711257749999999,5000.0,11,2,1,1,2.0
39900,0,0.013174671,43,0,0.3241106719999999,7083.0,5,0,1,0,3.0
89313,0,0.001354751,68,0,0.2155743129999999,12083.0,6,0,2,0,0.0
130041,0,0.0059996759999999,80,0,3.0,,3,0,0,0,0.0
24273,0,0.118524377,61,0,1929.0,,8,0,1,0,0.0
81813,0,0.031777242,48,0,0.0213285939999999,4500.0,19,0,0,0,0.0
71961,0,0.008972814,54,0,0.001894537,3166.0,3,0,0,0,0.0
92062,0,0.044579897,43,0,0.333525567,5201.0,4,0,1,0,0.0
103748,0,3.3600000000000004e-05,52,0,0.0,3700.0,9,0,0,0,0.0
131892,0,0.665922185,54,0,0.5910351999999999,11533.0,14,0,2,0,1.0
140058,0,0.153609758,41,1,0.1685527099999999,3357.0,5,0,0,0,2.0
135743,0,0.042449566,52,1,1.220819376,3880.0,14,0,3,1,0.0
74271,0,0.887795588,48,0,0.4573570759999999,3200.0,6,0,0,0,2.0
148688,0,0.024176907,56,0,0.0088689479999999,9583.0,9,0,0,0,8.0
81995,0,0.9999999,41,0,0.0,6300.0,0,0,0,1,1.0
23811,0,0.0160786849999999,31,1,0.40758228,7200.0,12,0,2,0,0.0
93819,0,0.064792212,57,0,0.135826906,14650.0,5,0,1,0,1.0
123774,0,0.143117493,61,0,0.283338951,8900.0,15,0,1,0,0.0
53518,0,0.3997355049999999,58,0,1.077584483,5000.0,13,0,3,0,0.0
4882,0,0.154042447,64,2,4210.0,,15,0,3,0,0.0
113166,0,0.022789059,69,0,36.0,,6,0,0,0,0.0
84954,1,0.8528871659999998,32,1,0.519610231,8209.0,11,0,2,0,1.0
30629,0,0.919981339,41,0,0.7309269069999998,10000.0,15,0,3,0,0.0
16402,0,0.002656575,78,0,0.0007618319999999,10500.0,17,0,0,0,0.0
138630,0,0.027275578,86,0,0.5723684209999998,151.0,9,0,0,0,0.0
149511,0,0.65111178,31,0,0.3570759139999999,3200.0,4,0,0,0,2.0
9280,0,0.035552435,69,0,0.019992003,2500.0,5,0,0,0,0.0
12726,0,0.221050718,26,0,0.0119960009999999,3000.0,2,0,0,0,0.0
33865,0,0.3960290169999999,55,0,0.268083648,5833.0,6,0,1,0,2.0
35998,0,0.9999999,40,0,244.5,1.0,4,0,0,0,0.0
33134,0,0.0277498899999999,65,1,0.285897128,12500.0,12,0,2,0,1.0
73390,0,0.193850048,70,0,0.1769696969999999,6599.0,10,0,0,0,0.0
2202,0,0.540729635,25,1,0.055347259,5600.0,3,0,0,0,1.0
148844,0,0.002949853,71,0,1167.0,,5,0,1,0,0.0
104536,0,0.07944315,44,1,0.20415879,10050.0,9,0,1,0,3.0
146192,0,0.218458713,57,0,0.326673327,1000.0,14,0,0,0,0.0
39222,0,0.0302950189999999,61,0,1206.0,,7,0,1,0,0.0
94539,0,0.0,51,0,0.273829667,7091.0,9,0,1,0,0.0
93547,0,0.0020383829999999,40,0,1477.0,0.0,7,0,2,0,2.0
116494,0,0.190373767,77,0,871.0,,6,0,1,0,0.0
139033,0,0.000428541,45,0,0.982623185,4200.0,7,0,4,0,0.0
13270,0,0.153903761,60,0,0.2366048299999999,9648.0,11,0,4,0,0.0
138609,0,0.2015922769999999,77,0,0.0567924279999999,7500.0,6,0,0,0,1.0
30252,0,0.7368322219999999,37,0,0.306986591,1416.0,8,0,0,0,0.0
93668,0,0.4540317879999999,51,0,0.361793291,9568.0,11,0,2,0,1.0
37956,0,8.179999999999998e-05,72,1,0.223788772,3900.0,16,0,1,0,0.0
7469,0,0.000321086,55,0,647.0,,7,0,1,0,0.0
84419,0,0.042534634,38,0,0.24735053,5000.0,6,0,1,0,0.0
139420,0,0.5769526609999999,61,0,1.56803995,800.0,7,0,1,0,0.0
130303,0,0.0749250749999999,22,0,2.0,,1,0,0,0,0.0
148351,0,0.0589410589999999,28,0,0.080894383,5500.0,4,0,0,0,0.0
16328,0,0.0059988,38,0,0.5263157889999999,9100.0,8,0,4,0,3.0
107388,0,0.107927472,76,0,255.0,,11,0,0,0,0.0
4803,0,0.0,47,0,0.139714571,11000.0,9,0,1,0,2.0
93943,0,0.875564773,44,2,0.361325336,3500.0,6,0,1,0,2.0
56247,0,0.2143488809999999,67,1,0.280395311,8701.0,11,0,2,0,1.0
35517,0,0.520801049,58,2,0.377597614,10730.0,23,0,2,0,0.0
86015,0,0.002064967,47,2,0.728263147,4772.0,20,0,4,0,2.0
104986,0,0.946348006,38,0,0.1719480519999999,5774.0,6,0,0,0,2.0
38944,0,0.151781997,37,0,0.160207556,18500.0,13,0,1,0,2.0
28672,0,0.120647958,35,0,1603.0,,15,0,3,0,0.0
860,0,0.457154579,50,0,0.103425118,13400.0,7,0,0,0,2.0
116699,0,0.10603311,60,0,0.1391240579999999,15000.0,7,0,1,0,0.0
5162,0,0.147047386,48,1,0.140868412,3016.0,6,0,0,0,0.0
46589,0,0.0052919509999999,78,0,0.0036654449999999,3000.0,12,0,0,0,0.0
85629,0,0.186654084,62,0,0.312131771,15784.0,13,0,3,0,2.0
56206,0,0.008394663,37,0,0.21398548,7850.0,15,0,2,0,1.0
60634,0,0.041883173,75,0,92.0,,6,0,0,0,0.0
51659,0,0.0,46,2,1.234213672,9200.0,22,0,9,0,2.0
38117,0,0.299267518,57,0,0.517393043,2500.0,6,0,1,0,1.0
104752,0,0.9999999,44,0,10.0,,0,0,0,0,0.0
8552,0,0.524471835,52,1,0.474310777,6383.0,10,0,1,0,1.0
70507,0,0.196114444,35,0,2241.0,,6,0,1,0,0.0
102756,0,0.0621669399999999,72,0,0.017106373,8300.0,4,0,0,0,0.0
100461,0,0.23406351,52,0,7213.0,,16,0,3,0,0.0
52563,0,0.9000998999999998,81,0,0.1004832529999999,6000.0,2,1,0,0,1.0
136562,0,0.0,64,2,0.486569505,15300.0,17,0,4,0,0.0
114718,0,0.184624289,44,1,0.2432252259999999,30000.0,6,0,2,0,0.0
87436,0,0.0599323339999999,53,0,0.4327026609999999,6500.0,4,0,1,0,3.0
41318,0,0.051912685,46,0,1.713602781,2300.0,9,0,4,0,0.0
10964,0,0.4361351379999999,58,0,0.431500378,10583.0,14,0,1,0,2.0
121527,0,0.027060461,73,0,0.925339367,883.0,8,0,1,0,0.0
73140,0,0.0,81,0,0.0,10500.0,1,0,0,0,0.0
6167,0,0.9999999,49,1,0.169006893,3916.0,5,0,0,0,0.0
121835,0,0.7058233729999999,36,0,0.51645768,11483.0,12,0,2,0,3.0
76037,0,0.073650093,55,0,0.022762227,3250.0,3,0,0,0,0.0
85723,0,0.318704029,54,0,0.19334238,12526.0,7,0,2,0,1.0
149675,0,0.417129144,37,0,0.315640363,12000.0,4,0,2,0,2.0
101704,0,0.284412716,38,0,0.711885815,7916.0,9,0,2,0,1.0
36028,0,0.06058819,67,0,0.0279888039999999,2500.0,7,0,0,0,0.0
127289,0,0.073248295,68,0,0.138205079,5158.0,5,0,1,0,1.0
84441,0,0.112384863,81,1,3.747048186,9400.0,24,0,2,0,1.0
120982,0,0.059912404,73,0,0.685884692,1508.0,17,0,1,0,0.0
34823,0,0.188363729,74,0,0.317710286,8000.0,8,0,1,0,1.0
115616,0,0.022460337,75,0,23.0,,5,0,1,0,0.0
111109,0,0.0,43,0,0.0,2300.0,8,0,0,0,1.0
17170,0,1.054945055,35,0,0.285340717,6500.0,3,0,1,0,1.0
26990,0,0.000571986,63,0,2283.0,,13,0,1,0,0.0
86096,0,0.0603914629999999,45,0,0.1388722259999999,3333.0,9,0,0,0,1.0
112176,0,0.527481377,37,0,0.692195265,3420.0,6,0,2,0,1.0
36854,0,0.028726837,49,0,0.089022215,6166.0,8,0,0,0,1.0
59936,0,0.479660015,54,0,1.674530188,2500.0,9,0,2,0,2.0
123076,0,0.0,55,0,1862.0,,9,0,2,0,0.0
20423,0,0.024674383,66,1,0.4300111979999999,6250.0,13,0,1,0,0.0
50314,0,0.5668938009999999,45,0,0.310980865,5800.0,7,0,0,0,2.0
54677,0,0.202134491,40,0,0.4551514270000001,6900.0,5,0,2,0,2.0
116315,0,0.549202988,48,0,2651.0,,6,0,1,0,0.0
134219,0,0.316787329,30,0,0.263085669,5100.0,7,0,0,0,0.0
58733,0,0.484438305,52,0,0.57520261,9500.0,14,0,3,0,3.0
147760,0,0.003065173,90,0,1.0,,2,0,0,0,0.0
80404,0,0.138170032,60,0,0.3917793,5400.0,8,0,2,0,0.0
35632,0,0.0,32,0,0.387551113,2200.0,6,0,1,0,0.0
129946,0,0.9999999,55,0,0.387661234,10000.0,9,0,1,0,4.0
98581,0,0.093004734,57,0,0.255667946,8600.0,9,0,2,0,1.0
125597,0,0.00236725,87,0,0.0001950459999999,5126.0,4,0,0,0,0.0
123254,0,0.288571342,56,0,0.5877187099999999,14916.0,13,0,2,0,0.0
62951,0,0.35249753,40,0,0.1611521069999999,4200.0,9,0,0,0,1.0
140665,0,0.060780713,65,0,1.381348876,1200.0,5,0,1,0,0.0
50568,0,0.186754327,31,0,0.6925229909999999,2500.0,7,0,1,0,1.0
27852,0,0.312530448,46,0,1.196078431,2600.0,9,0,2,0,0.0
105232,0,0.088697783,56,0,0.0544909179999999,6000.0,3,0,0,0,1.0
81909,0,0.9999999,29,0,0.205196536,1500.0,1,2,0,1,0.0
18207,0,0.822274281,62,0,0.7271688409999999,10500.0,14,0,2,0,0.0
149042,0,0.272842746,43,0,0.457412168,5834.0,15,0,1,0,1.0
36624,0,0.1193599199999999,78,0,0.332370584,4500.0,12,0,2,0,0.0
28041,0,0.116145787,44,0,0.518787496,3166.0,14,0,1,0,0.0
141794,0,0.0,59,1,0.2231862649999999,5416.0,6,0,1,0,1.0
48023,0,0.0370168359999999,56,0,0.0032254599999999,9300.0,4,0,0,0,0.0
139111,0,0.015015901,33,0,0.5314374579999999,4500.0,9,0,2,0,1.0
129614,0,0.5710027269999999,52,1,0.7419681249999999,3952.0,14,0,1,0,1.0
129856,0,0.02977115,60,0,0.1424857509999999,10000.0,16,0,1,0,3.0
41528,0,0.1907626239999999,46,0,0.203678737,10383.0,15,0,2,0,2.0
81609,0,0.5944009329999999,29,0,0.171961033,2360.0,6,0,0,0,0.0
91026,0,0.881682528,56,1,0.7656857299999998,1800.0,6,1,2,0,2.0
29812,0,0.203996329,62,0,0.318370386,9400.0,12,0,1,0,1.0
16202,0,0.656286256,56,0,0.209827168,7000.0,8,0,0,0,1.0
43774,1,0.9999999,43,4,0.857017158,2272.0,5,0,2,0,2.0
11646,1,0.7840531559999998,34,0,0.077909828,5300.0,3,3,0,0,0.0
128460,0,0.026554418,45,0,0.372630128,2900.0,19,0,0,0,0.0
9894,0,0.016694918,61,0,0.067552804,5491.0,7,0,0,0,0.0
140684,0,0.485751425,63,0,585.0,,3,0,0,0,0.0
21872,0,0.504990472,41,0,0.644465291,4263.0,13,0,1,0,1.0
101515,0,0.2371701009999999,42,0,0.222081886,9500.0,5,0,1,0,2.0
117142,0,0.3176642339999999,47,0,0.0041553049999999,7700.0,4,0,0,0,0.0
90140,0,0.0183694629999999,72,0,0.067966017,2000.0,3,0,1,0,0.0
131218,0,0.213214744,52,0,0.4514939849999999,5153.0,9,0,1,0,0.0
13584,0,0.8355717659999998,44,5,6569.0,,14,0,4,0,0.0
67870,0,0.0250294409999999,69,0,1511.0,,4,0,1,0,0.0
28838,0,0.4832799039999999,42,0,0.567429071,8000.0,8,0,2,0,3.0
65703,0,0.464163233,62,0,0.187237719,8101.0,11,0,1,0,0.0
135544,0,0.0198566989999999,65,0,0.5749605469999999,1900.0,10,0,1,0,0.0
45329,0,0.4192849399999999,58,0,0.2598727399999999,9900.0,9,0,1,1,0.0
21622,0,0.011559209,51,0,0.001606856,5600.0,5,0,0,0,1.0
123334,0,0.1480354989999999,34,0,0.408197268,3000.0,8,0,1,0,0.0
140091,0,0.2500859349999999,47,0,0.311745965,19146.0,13,0,2,0,2.0
107801,1,0.849798479,39,0,0.676136977,9256.0,12,0,2,0,0.0
23230,0,0.0507198,79,1,0.262106797,35000.0,19,0,2,0,1.0
58634,0,0.030042729,68,0,0.285714286,2225.0,11,0,1,0,0.0
32411,0,0.989139792,31,0,0.342009465,5493.0,6,0,1,0,3.0
59978,0,0.5515347729999999,41,0,0.2286134549999999,12916.0,9,0,2,0,3.0
119858,0,0.0,49,1,0.289119569,2600.0,8,0,0,0,1.0
58070,0,0.069921459,59,1,0.333970129,5757.0,15,0,1,0,0.0
113123,0,0.375278163,68,2,0.457392719,9833.0,14,0,2,0,0.0
110564,0,0.264038735,35,0,0.287884846,2500.0,4,0,0,1,0.0
108854,0,0.373507311,32,0,0.1551362679999999,6200.0,10,0,0,0,0.0
38522,0,0.7275208779999999,44,0,0.406779661,6666.0,7,0,1,0,0.0
101737,0,0.029992107,24,0,0.0982444289999999,2961.0,4,0,0,0,0.0
121749,0,0.3976880059999999,53,0,0.4859428299999999,8500.0,18,0,2,0,1.0
13898,0,0.5133010049999999,67,0,1.15632012,2673.0,18,0,2,0,1.0
106,0,0.0188867919999999,80,0,0.003478779,10060.0,5,0,0,0,0.0
45733,0,0.758980816,60,0,0.125714286,4549.0,4,0,0,0,1.0
80684,1,0.9999999,40,0,0.0846700509999999,4924.0,3,3,0,0,1.0
112808,1,0.4322139820000001,33,0,0.3282061139999999,5200.0,6,0,1,0,1.0
59340,0,0.0713445899999999,67,0,0.688235294,1869.0,8,0,2,0,0.0
116995,0,0.949670861,55,1,0.4171864169999999,10100.0,12,0,1,0,0.0
50804,1,0.624978817,43,1,0.115836758,10462.0,7,0,0,0,2.0
69314,0,0.111144443,72,0,2869.0,,7,0,3,0,0.0
1689,0,0.0,44,0,0.431305341,3500.0,4,0,1,0,2.0
73809,1,1.015615369,49,1,0.045540046,10100.0,4,0,0,0,3.0
122462,0,0.118121412,37,0,1007.0,1.0,6,0,2,0,1.0
41661,0,0.0569158479999999,56,0,0.328213743,12500.0,21,0,2,0,1.0
2940,0,0.054129806,46,0,0.190649912,7400.0,9,0,0,0,2.0
116189,0,0.195406412,64,0,1.74969988,1665.0,15,0,2,0,0.0
51918,0,0.9999999,56,0,126.0,,3,1,0,0,0.0
83181,0,0.5988023949999999,25,0,57.0,,2,0,0,0,0.0
136483,0,0.179579445,49,0,0.6717256209999999,16735.0,22,0,8,0,2.0
53607,0,0.0934906509999999,41,0,0.224409449,5333.0,7,0,2,0,3.0
41204,0,0.194744797,43,0,0.300169862,4120.0,12,0,0,0,0.0
123299,0,0.281053686,55,0,0.403704483,4750.0,14,0,1,0,2.0
203,0,0.1376094619999999,49,0,0.4295338919999999,7272.0,11,0,2,0,0.0
37838,0,0.0665983349999999,63,0,0.0183678209999999,4300.0,2,0,0,0,1.0
90934,0,0.108775974,37,0,0.196577672,9700.0,3,0,1,0,0.0
94225,0,0.9999999,37,0,0.0,,0,1,0,0,0.0
80856,0,0.00663576,74,0,0.0013783599999999,1450.0,2,0,0,0,0.0
104220,0,0.018396572,74,0,40.0,,4,0,0,0,0.0
110934,0,0.0077423759999999,46,0,0.1997866809999999,15000.0,17,0,1,0,4.0
5250,1,0.9999999,27,0,0.1152478059999999,4216.0,2,0,0,1,0.0
78419,0,0.069148705,27,0,309.0,,12,0,0,0,0.0
12424,0,0.0866885689999999,63,1,3881.0,,12,0,1,0,0.0
55146,0,0.058241129,61,0,0.064971487,10696.0,13,0,1,0,1.0
76006,0,0.574085922,41,0,0.458407712,2800.0,6,0,0,0,1.0
87336,0,0.0026519709999999,67,0,0.3019954469999999,7466.0,11,0,2,0,0.0
68169,0,0.133290065,41,0,0.500928439,7000.0,8,0,2,0,3.0
63034,0,0.9999999,37,0,72.0,,0,1,0,0,0.0
148777,1,0.023176062,41,1,0.2748750569999999,2200.0,8,0,0,0,1.0
65785,0,0.7266725269999998,74,0,0.3878755879999999,20833.0,15,0,3,0,1.0
35314,0,0.9999999,25,0,0.148638968,2791.0,7,0,0,0,0.0
2249,0,0.0416811959999999,47,0,0.051726629,6920.0,5,0,0,0,2.0
63463,0,0.0199745009999999,60,0,1828.0,0.0,9,0,1,0,0.0
39520,0,0.049762247,45,0,0.099440149,3750.0,9,0,0,0,0.0
113391,0,0.5004994999999999,54,1,0.203263739,4166.0,7,0,0,0,2.0
38844,1,0.135728543,39,0,0.1902699099999999,3000.0,3,2,0,2,2.0
45853,0,0.180715386,61,0,0.270789834,41666.0,18,0,4,0,0.0
60828,0,0.087357223,61,0,0.238293618,6000.0,9,0,1,0,1.0
63928,0,0.139615875,49,0,121.0,,4,0,0,0,0.0
78072,0,0.1556948099999999,44,0,0.618919439,5200.0,9,0,3,0,3.0
135149,0,0.9999999,25,1,0.399750156,1600.0,2,0,0,0,1.0
44335,0,0.116917033,46,0,0.13073434,17416.0,5,0,1,0,4.0
71242,0,0.0531322629999999,34,0,29.0,,2,0,0,0,0.0
34998,0,0.7055559409999999,65,0,1844.0,,13,0,1,0,1.0
149997,0,0.246043918,58,0,3870.0,,18,0,1,0,0.0
33493,0,0.9999999,71,3,0.47188106,4640.0,4,2,1,2,0.0
2667,0,0.071202487,68,0,0.934950847,4780.0,7,0,1,0,0.0
61638,0,0.017480874,60,0,1822.0,,16,0,1,0,0.0
118556,0,0.034426351,62,0,0.3120054569999999,7329.0,14,0,1,0,2.0
8704,1,0.9999999,37,0,37.0,,1,0,0,0,0.0
107999,0,0.0,23,0,0.0,,1,0,0,0,0.0
105865,0,0.0549395609999999,56,0,0.4243092299999999,6803.0,10,0,2,0,2.0
37598,0,0.4555606019999999,56,0,2732.0,,12,0,1,0,0.0
130289,0,0.929007099,36,0,9.864,124.0,11,0,1,0,2.0
106657,0,0.0089313859999999,72,0,0.0039795339999999,1758.0,11,0,0,0,0.0
117630,0,0.056998035,74,0,1936.0,,7,0,2,0,0.0
104265,1,0.5300261099999999,36,0,0.331524068,7000.0,7,0,1,0,1.0
61351,0,0.974067359,59,0,0.168162777,6683.0,5,0,0,0,0.0
111722,0,0.6958239179999999,67,1,0.333862914,17623.0,17,0,2,0,0.0
96617,0,0.121337393,45,0,0.2925826349999999,6322.0,12,0,1,0,2.0
21717,0,0.0037764069999999,59,0,0.248714907,5057.0,20,0,1,0,0.0
108544,0,0.0351228059999999,72,0,424.0,,6,0,0,0,0.0
3787,0,0.9999999,37,0,0.2821901319999999,3323.0,5,3,1,3,2.0
7690,0,0.050583276,58,0,0.344485464,4333.0,8,0,1,0,0.0
13828,0,0.008272437,84,0,0.179935841,3428.0,7,0,1,0,0.0
69683,0,0.038375248,64,0,0.050324946,6000.0,7,0,0,0,0.0
85249,0,0.0,66,0,0.2465878069999999,17583.0,12,0,2,0,1.0
141485,0,0.91674241,26,0,1.599500416,1200.0,8,0,1,0,2.0
91295,0,0.148141976,72,0,0.385653587,4000.0,4,0,1,0,0.0
19363,0,0.001924568,73,0,0.000584112,3423.0,4,0,0,0,0.0
52043,0,0.013268179,47,0,0.364820847,3683.0,12,0,2,0,0.0
111897,0,0.4384374620000001,74,0,0.0870054909999999,7102.0,8,0,0,0,1.0
147274,0,0.578290571,44,2,0.4108928359999999,8500.0,7,0,2,0,3.0
79402,0,0.91867751,40,3,1560.0,,5,0,0,0,0.0
121008,0,0.934393014,55,0,0.369404997,11125.0,21,0,2,0,2.0
2238,0,0.9999999,40,0,73.0,,0,0,0,0,0.0
135235,0,0.100842186,69,0,0.364622162,2950.0,11,0,1,0,0.0
39515,0,0.0069646339999999,69,1,0.38583127,5250.0,10,1,2,0,1.0
115938,0,0.1390880989999999,53,0,1854.0,,6,0,1,0,0.0
70952,1,0.4406226939999999,52,0,0.2928864019999999,20017.0,12,1,4,0,2.0
130470,0,0.760502993,63,0,0.7967106659999998,14166.0,15,0,3,0,1.0
