,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,dummy,monthly_income
14273,0,0.095954335,64,0,0.2513155129999999,8,0,0,0,0.0,1,4750.0
69784,1,0.96850178,46,3,0.04287084,8,1,0,1,1.0,1,7300.0
76494,0,0.231742064,44,0,0.349284311,8,0,2,0,3.0,1,7125.0
77923,0,0.9999999,43,0,0.0,0,0,0,0,0.0,1,5500.0
25981,0,0.443739333,38,1,0.482627682,11,0,3,0,3.0,1,15800.0
136907,0,0.436123348,56,0,0.7730963349999997,17,0,1,0,0.0,1,4556.0
106409,0,0.407036257,40,0,0.3241943239999999,7,0,1,0,3.0,1,6236.0
93535,1,0.0,58,2,1.501248959,7,3,0,0,0.0,1,1200.0
135893,0,0.149685241,50,0,1.492252682,13,0,1,0,2.0,1,1677.0
52733,0,0.000288798,46,0,0.5110637599999999,11,0,2,0,3.0,1,6100.0
144606,0,0.9999999,54,0,0.2414361389999999,5,0,1,0,1.0,1,16989.0
73032,0,0.160101093,31,0,1068.0,11,0,0,0,2.0,1,0.0
92630,0,0.02877789,52,0,0.581795196,15,0,2,0,1.0,1,3954.0
126063,0,0.227604468,62,0,265.0,12,0,0,0,0.0,1,1.0
70699,0,0.0,55,1,0.254830643,16,0,0,0,0.0,1,4398.0
28907,0,0.311646014,62,0,0.284895347,10,0,1,0,0.0,1,7500.0
78691,0,0.481987147,61,0,0.454754525,7,0,2,0,0.0,1,10000.0
55018,0,0.355116788,36,0,0.9236829150000002,18,0,3,0,2.0,1,4061.0
100253,0,0.120978815,79,0,0.5646140499999999,15,0,1,0,0.0,1,2305.0
27932,0,0.0346149929999999,52,0,0.1802935009999999,12,0,2,0,2.0,1,11447.0
8243,0,0.0329513349999999,58,0,0.012078301,6,0,0,0,0.0,1,2400.0
23457,0,0.0,30,0,0.0,2,0,0,0,0.0,1,8000.0
106786,0,0.0,30,0,0.1376041369999999,3,0,0,0,3.0,1,3480.0
29108,0,0.157425764,79,0,0.1464882939999999,5,0,0,0,0.0,1,1494.0
15096,0,0.1331873849999999,40,0,0.033135509,2,0,0,0,2.0,1,2021.0
116702,0,0.03167475,49,0,0.3688611159999999,7,0,2,0,2.0,1,11361.0
122952,0,0.040443973,52,0,0.206487835,16,0,2,0,2.0,1,11220.0
39941,0,0.9999999,57,0,1.49015544,5,0,1,0,0.0,1,964.0
138585,0,0.1252773799999999,35,0,0.203405718,10,0,2,0,0.0,1,6400.0
13848,0,0.0014842029999999,52,0,0.2433218239999999,6,0,2,0,0.0,1,5502.0
5572,0,0.0,67,0,0.362810418,8,0,0,0,0.0,1,1650.0
17163,0,0.591968665,51,0,0.446704404,12,0,2,0,1.0,1,10422.0
104112,0,0.1249347019999999,69,0,0.620475698,14,0,2,0,0.0,1,2900.0
123255,0,0.328036586,52,0,0.2939907849999999,6,0,2,0,3.0,1,10200.0
105336,1,0.9999999,26,98,0.0,0,98,0,98,0.0,1,1550.0
106563,1,0.688101697,40,1,0.3402960529999999,16,0,2,1,2.0,1,12159.0
58320,0,0.083156674,46,0,0.1004899509999999,3,0,1,0,3.0,1,10000.0
89820,0,0.4872161119999999,31,0,0.143245342,7,0,0,0,0.0,1,2575.0
73705,0,0.1388953699999999,61,0,0.033993201,2,0,0,0,1.0,1,5000.0
51981,0,0.555428091,45,0,0.381424974,10,0,2,0,1.0,1,6750.0
47274,1,0.9999999,68,1,0.308165661,5,0,2,0,0.0,1,24700.0
62861,0,0.03022479,62,0,0.11426939,6,0,1,0,0.0,1,7000.0
1776,0,0.8841766749999997,32,0,0.709526982,6,0,0,0,0.0,1,1500.0
120710,0,0.109868133,64,0,0.276344731,10,0,2,0,0.0,1,5000.0
101390,0,0.936177002,58,0,0.3570918439999999,11,1,0,0,0.0,1,7000.0
13637,0,0.9999999,50,0,0.270573758,2,0,1,0,0.0,1,6500.0
77355,0,0.2595844179999999,61,3,0.4512210879999999,11,0,1,0,3.0,1,7738.0
132301,0,0.050083948,49,0,0.465576005,17,0,1,0,3.0,1,4400.0
49271,0,0.441315879,59,0,0.524111388,12,0,1,0,2.0,1,8833.0
138555,0,0.0,37,0,0.464005877,4,0,2,0,0.0,1,4083.0
15540,0,0.0306102039999999,75,0,0.344286942,16,0,1,0,0.0,1,4655.0
145535,0,0.104377912,51,0,0.04563815,6,0,0,0,1.0,1,16586.0
17825,0,0.048772665,60,0,0.007999158,6,0,0,0,0.0,1,9500.0
43190,0,0.003768941,39,0,0.266090298,2,0,0,0,2.0,1,1040.0
132658,0,0.1299389039999999,28,0,0.196116132,16,0,0,0,5.0,1,5200.0
141849,0,0.0675707019999999,44,0,0.17057796,9,0,1,0,2.0,1,13166.0
63295,0,0.505354148,44,0,0.1369394039999999,4,0,0,0,1.0,1,2920.0
135877,0,0.944351883,31,1,0.341731654,5,0,1,0,2.0,1,5000.0
144254,0,0.048683046,71,0,0.549260571,12,0,1,0,0.0,1,4800.0
63535,0,0.1394733099999999,46,0,0.1401032419999999,12,0,1,0,3.0,1,12397.0
14407,0,0.205287676,61,0,0.365565175,8,0,2,0,1.0,1,8200.0
104488,0,0.0035279249999999,49,0,0.4318615889999999,14,0,3,0,2.0,1,8900.0
100105,0,0.229371389,54,0,0.351329734,11,0,1,0,1.0,1,5000.0
132030,0,0.0673022719999999,46,0,0.2078836229999999,7,0,2,0,4.0,1,14916.0
122085,0,0.2072879599999999,38,0,0.673431352,14,0,1,0,0.0,1,4828.0
29033,0,0.148052461,71,0,0.4036079109999999,12,0,1,0,2.0,1,4600.0
127823,0,0.826086957,33,0,0.1423721139999999,9,0,0,0,3.0,1,4417.0
6087,0,0.858601115,60,3,0.3429815929999999,14,0,1,1,0.0,1,7116.0
42332,0,0.138214363,63,0,0.1309620669999999,9,0,2,0,1.0,1,25808.0
33177,0,0.1507465739999999,76,1,0.540272986,16,0,2,0,0.0,1,6666.0
66715,0,0.2952128239999999,54,1,0.4239141539999999,4,0,2,0,2.0,1,9784.0
71714,0,0.9225364800000002,31,0,0.976038339,8,2,0,0,0.0,1,625.0
114596,0,0.2108830479999999,47,0,0.381475445,18,0,5,0,0.0,1,14110.0
21032,0,0.6892503959999999,58,0,0.485873736,13,0,2,0,0.0,1,8600.0
77291,0,0.1624171409999999,63,0,0.304124645,24,0,5,0,0.0,1,16558.0
39571,0,0.282526435,61,0,0.3950651770000001,21,0,2,0,1.0,1,10739.0
122140,0,0.127799152,56,2,0.5690729679999998,14,0,2,0,3.0,1,7701.0
77458,0,0.0278862929999999,61,0,0.357810195,11,0,2,0,0.0,1,6100.0
71306,0,0.791722138,88,0,0.258303773,4,0,0,0,0.0,1,3100.0
2157,0,0.2479647869999999,59,0,0.324075103,4,0,2,0,0.0,1,9000.0
3450,0,0.0049998999999999,56,0,0.763874009,20,0,2,0,0.0,1,4666.0
44560,0,0.1318778429999999,62,0,0.103145574,9,0,0,0,1.0,1,4100.0
136999,1,0.9999999,28,0,0.4199664029999999,4,0,2,2,0.0,1,4166.0
18468,0,0.2579763319999999,62,0,0.309822747,7,1,0,0,0.0,1,2707.0
75829,0,0.075530816,30,0,0.00896801,2,0,0,0,0.0,1,7470.0
113149,0,0.2043773909999999,80,1,0.368158745,10,0,1,0,0.0,1,10834.0
103724,0,0.2196183419999999,42,0,1.240255138,14,0,2,0,0.0,1,1410.0
124757,0,0.155976519,61,0,1.989363878,6,0,2,0,1.0,1,4888.0
148533,0,0.37718791,48,1,0.295553022,14,0,0,0,0.0,1,4384.0
104764,0,0.8814241909999998,68,0,0.423910663,8,0,1,0,0.0,1,4566.0
9225,0,0.043494388,45,0,1.215301807,11,0,2,0,3.0,1,2600.0
95265,0,0.0044489719999999,72,0,0.000737282,8,0,0,0,0.0,1,8137.0
83624,0,0.00305033,77,0,0.0,1,0,0,0,0.0,1,3571.0
93154,0,0.0,55,0,0.235403037,6,0,1,0,1.0,1,8100.0
114060,0,0.5040991799999999,29,0,0.132622459,4,0,0,0,1.0,1,3000.0
47851,0,0.126376287,41,0,0.295079751,12,0,1,0,4.0,1,7397.0
50924,0,0.839104693,42,0,0.172858271,16,0,4,0,2.0,1,100000.0
55514,0,0.0527919749999999,33,0,0.547432411,9,0,2,0,0.0,1,6250.0
67820,0,0.915780028,37,1,0.3489632739999999,4,0,1,0,1.0,1,7378.0
28419,0,0.013491174,70,0,0.0649458779999999,9,0,0,0,0.0,1,1200.0
87593,1,0.013347263,52,0,0.005909389,6,0,0,0,0.0,1,3045.0
81201,0,0.001454545,52,0,0.117754358,10,0,1,0,1.0,1,4933.0
125323,0,0.291414167,56,0,0.228958915,9,0,2,0,0.0,1,7520.0
112820,0,0.007940885,37,0,0.1482509719999999,5,0,0,0,0.0,1,1800.0
68151,0,0.787021631,58,1,0.5314057829999999,6,2,1,0,1.0,1,4011.0
10672,0,0.206618815,42,0,0.3905407759999999,8,0,2,0,3.0,1,5750.0
82357,0,0.9999999,41,0,0.0,0,0,0,0,1.0,1,3386.0
63887,0,0.128036523,54,4,0.2517724049999999,8,3,1,0,0.0,1,5500.0
30011,0,0.0,53,0,0.064768529,4,0,1,0,3.0,1,4600.0
80961,0,0.0,31,0,0.8569826140000002,7,0,2,0,2.0,1,5348.0
120144,0,0.894148039,49,1,0.60173913,13,0,2,0,0.0,1,5174.0
110060,0,0.042192224,64,0,0.68707483,26,0,3,0,0.0,1,9260.0
62243,0,0.0,53,0,0.269591899,8,0,2,0,2.0,1,16294.0
121714,0,0.625616606,56,0,0.6454352439999999,17,0,2,0,0.0,1,13658.0
124775,0,0.45606057,47,0,0.3791640670000001,13,0,2,0,0.0,1,8014.0
13129,1,0.4202336529999999,71,0,0.785250584,6,0,3,0,1.0,1,7701.0
110805,0,0.193697868,30,0,0.544274455,6,0,1,0,0.0,1,2156.0
98280,0,0.003789274,33,0,10.14084507,7,0,0,0,0.0,1,70.0
139344,0,0.352463427,47,0,0.5896300529999999,8,0,1,0,3.0,1,7000.0
141908,0,0.003947161,37,0,0.02121583,5,0,0,0,1.0,1,2450.0
57157,0,0.8960109459999998,29,1,0.1991117689999999,4,0,0,0,0.0,1,1350.0
71132,0,0.0,34,0,2.5885558580000003,6,0,1,0,1.0,1,1100.0
6350,0,0.3819334389999999,60,0,0.2186018959999999,7,0,0,0,0.0,1,5063.0
39573,0,0.003513763,55,0,0.196792128,9,0,2,0,0.0,1,25000.0
40265,0,0.963828849,39,0,0.218327256,5,0,0,0,4.0,1,8500.0
105757,0,0.179772873,62,0,0.7635955899999999,8,0,2,0,0.0,1,5350.0
22809,0,0.3402201699999999,49,0,0.363229369,8,0,2,0,2.0,1,6700.0
28083,0,0.0282240849999999,48,0,0.78139382,10,0,3,0,2.0,1,6083.0
100314,0,0.1554352699999999,61,0,0.214108142,9,0,1,0,1.0,1,12871.0
71495,0,0.0,44,0,0.0009112999999999,4,0,0,0,0.0,1,9875.0
47731,0,0.4214832459999999,65,2,0.35603822,11,0,4,0,1.0,1,66666.0
101925,0,0.0747452589999999,51,0,0.353569521,6,0,1,0,2.0,1,5616.0
48708,0,0.98076077,34,0,0.392463471,6,0,0,0,1.0,1,3900.0
89660,0,0.567581081,30,0,0.486618005,4,0,0,0,0.0,1,1643.0
107102,0,0.141415099,32,0,0.7656374979999998,10,0,2,0,0.0,1,6250.0
68531,0,0.160761349,68,0,0.1465839559999999,15,0,1,0,2.0,1,11767.0
42429,0,0.64873296,40,1,0.4020602939999999,10,0,2,0,3.0,1,6600.0
98951,0,0.0091588829999999,47,1,0.2360349019999999,10,0,1,0,1.0,1,11116.0
131341,0,0.102331327,59,0,0.131292931,7,0,1,0,3.0,1,11500.0
352,0,0.507972665,69,2,0.193935355,10,2,0,2,0.0,1,3000.0
6410,0,0.1949950259999999,51,1,0.3438973779999999,9,0,1,0,0.0,1,5300.0
144568,0,0.283589551,53,2,0.980679547,7,0,1,0,0.0,1,1500.0
61766,0,0.9381248820000002,25,1,0.31200453,10,0,0,0,0.0,1,3531.0
28670,0,0.0133179949999999,38,0,0.122376238,6,0,0,0,0.0,1,5049.0
60783,1,1.000234067,46,1,0.901263713,12,0,2,0,1.0,1,7200.0
114791,0,0.0008416429999999,63,0,0.00099975,11,0,0,0,0.0,1,4000.0
131467,0,0.4281627849999999,45,0,0.4899422769999999,9,0,2,0,0.0,1,5716.0
22653,0,0.053469463,69,0,91.5,11,0,0,0,0.0,1,1.0
95217,0,0.6666558089999999,75,1,0.4989775049999999,16,0,1,0,0.0,1,4400.0
15734,0,0.3972009329999999,36,1,0.2269503549999999,4,0,0,0,4.0,1,2960.0
91227,0,0.0927400109999999,43,0,0.230756552,14,0,3,0,4.0,1,18200.0
146082,0,0.004822115,66,0,0.000899955,6,0,0,0,0.0,1,6666.0
125238,0,0.0160487999999999,39,0,0.292741452,5,0,2,0,0.0,1,5000.0
18413,0,0.057175305,55,0,0.593378513,11,0,2,0,0.0,1,9000.0
145286,0,0.108554449,54,3,0.481497606,29,0,5,0,0.0,1,6890.0
125661,0,0.117413912,60,1,0.242864934,8,0,2,0,0.0,1,5500.0
133532,0,0.037035128,37,0,0.235665025,10,0,1,0,1.0,1,10149.0
18410,0,0.4603102339999999,36,0,0.475678443,10,0,1,0,0.0,1,3905.0
1215,0,0.0007777599999999,74,0,0.209539523,6,0,3,0,0.0,1,13333.0
1081,0,0.012987013,22,0,0.0,2,0,0,0,0.0,1,0.0
94309,0,0.9999999,50,0,0.5355632449999999,3,0,1,0,1.0,1,2600.0
56980,0,0.336628713,59,0,1.3061437,12,0,2,0,0.0,1,2880.0
53911,0,0.0727178289999999,43,0,0.357910522,4,0,2,0,1.0,1,4000.0
7746,0,0.0,57,1,0.623750255,10,0,2,0,0.0,1,4900.0
70598,0,0.105719286,43,1,0.4332783359999999,6,0,2,0,2.0,1,20000.0
48777,0,0.355662566,47,0,0.274482631,27,0,2,0,1.0,1,10823.0
7814,0,0.01717404,37,0,0.437609075,9,0,2,0,2.0,1,4583.0
28676,0,0.021092533,60,0,0.150545688,5,0,1,0,1.0,1,9345.0
90410,0,0.2167596,73,0,0.844011142,13,0,0,0,0.0,1,1435.0
128460,0,0.026554418,45,0,0.372630128,19,0,0,0,0.0,1,2900.0
129845,0,0.6520994000000001,27,0,0.1363636359999999,10,0,0,0,0.0,1,2947.0
18048,0,0.004136176,41,0,0.4723232849999999,9,0,2,0,0.0,1,7695.0
51879,0,0.00397358,66,0,0.389305347,14,0,0,0,0.0,1,2000.0
9922,0,0.009851182,64,0,0.180465563,14,0,1,0,0.0,1,4166.0
15464,1,0.9999999,32,1,0.4461666209999999,6,0,0,0,1.0,1,7225.0
21699,0,0.9999999,23,1,0.030694669,0,0,0,0,0.0,1,618.0
22315,0,0.6107991689999999,51,0,0.471290323,9,1,1,0,4.0,1,6199.0
58909,0,0.134849355,73,0,0.242372436,9,0,2,0,2.0,1,7603.0
67523,0,0.261970111,61,0,0.420115375,16,0,1,0,0.0,1,7973.0
122788,0,0.135921602,81,0,0.370530358,8,0,2,0,0.0,1,12500.0
3343,0,0.00218162,26,0,2.112138728,5,0,1,0,0.0,1,864.0
32142,0,0.113655721,45,0,0.2199848289999999,5,0,1,0,2.0,1,14500.0
55815,0,0.399273435,49,0,0.4227405249999999,6,0,0,0,3.0,1,2400.0
82782,0,0.627194942,41,0,0.5796639009999999,10,0,2,0,0.0,1,4700.0
53889,0,0.016826633,57,0,0.165845649,11,0,1,0,1.0,1,7916.0
131205,0,0.407897491,44,0,0.572085583,6,0,2,0,2.0,1,5000.0
134785,0,0.038961039,22,0,1.0,2,0,0,0,0.0,1,0.0
17666,0,0.190775535,57,0,0.550605157,17,0,3,0,1.0,1,5700.0
108029,0,0.019784965,48,0,0.4030663959999999,21,0,6,0,1.0,1,15783.0
18527,0,0.226838964,43,0,0.2345606399999999,12,0,1,0,0.0,1,8500.0
106913,0,0.0,36,0,0.2047946029999999,4,0,1,0,1.0,1,8300.0
89088,1,0.971400683,45,3,0.747402078,15,0,1,0,0.0,1,1250.0
40317,1,0.1994400749999999,32,3,0.3936151549999999,5,1,2,0,4.0,1,5700.0
83456,0,0.9999999,51,0,0.542891422,4,0,1,0,4.0,1,5000.0
104343,0,0.570757656,66,0,0.2886092499999999,11,0,1,0,0.0,1,6118.0
28465,0,5893.0,35,0,2367.0,4,0,2,0,0.0,1,0.0
62274,0,0.975557366,48,0,0.3929345109999999,7,0,1,0,0.0,1,6000.0
109664,0,0.4070128909999999,35,0,0.685385169,6,0,1,0,1.0,1,4166.0
131278,0,0.0008780059999999,76,0,0.152080754,7,0,1,0,0.0,1,10500.0
69689,0,0.129087002,62,0,0.455077846,12,0,2,0,0.0,1,7000.0
110918,0,0.0094596239999999,64,0,0.268178546,8,0,1,0,1.0,1,8333.0
5479,0,0.028482112,74,0,0.1519878409999999,10,0,1,0,0.0,1,12500.0
115921,0,0.007068844,51,0,0.157889045,16,0,1,0,0.0,1,9246.0
32190,0,0.9999999,48,0,0.0840852369999999,2,0,0,0,2.0,1,5208.0
64385,0,0.0796384069999999,66,0,0.017876079,7,0,0,0,0.0,1,6600.0
13854,0,0.0051135199999999,60,0,0.372210223,9,0,1,0,0.0,1,4166.0
29802,0,0.9999999,38,0,0.4779276519999999,3,0,1,0,0.0,1,3261.0
13459,0,0.0,43,1,0.4315088329999999,12,0,1,0,1.0,1,6905.0
115112,0,0.17939103,52,0,0.028336966,2,0,1,0,2.0,1,7798.0
137802,0,0.1362133869999999,56,0,0.326048139,25,0,3,0,2.0,1,14000.0
145700,0,0.138909413,55,0,0.443022791,9,0,2,0,0.0,1,2500.0
30994,0,0.8940249579999998,40,1,0.634264047,6,0,0,0,0.0,1,2900.0
51069,0,0.0478397509999999,61,0,0.023049942,6,0,0,0,0.0,1,5986.0
17182,0,0.160968363,38,0,0.392660734,20,0,2,0,1.0,1,10000.0
20169,0,0.629865956,33,0,1.3578568569999998,7,0,2,0,2.0,1,2500.0
3514,0,0.276693644,40,1,0.680188544,16,0,2,0,1.0,1,7000.0
84501,0,0.247755877,56,0,0.46153134,12,0,1,0,1.0,1,10800.0
773,0,0.9999999,32,0,0.1327168209999999,1,0,0,0,1.0,1,4000.0
40836,0,0.296756997,45,1,0.6400620579999999,12,0,3,0,0.0,1,5800.0
137253,0,0.0263513909999999,42,0,0.4356316519999999,4,0,2,0,2.0,1,10804.0
100077,0,0.906642907,63,0,0.167962675,3,0,0,0,0.0,1,4500.0
132569,0,0.1415214619999999,85,0,0.027281817,2,0,0,0,0.0,1,7000.0
40533,0,0.719128689,43,1,0.144136533,11,0,0,0,0.0,1,5917.0
22595,0,0.121993306,64,0,0.0339739859999999,5,0,0,0,1.0,1,5150.0
80532,0,0.4755292709999999,59,0,0.3992001,12,0,1,0,1.0,1,8000.0
75424,0,0.114139662,63,0,0.114930991,6,0,1,0,0.0,1,3984.0
40425,0,0.359466671,47,0,0.650875894,15,0,2,0,0.0,1,4052.0
114532,0,0.042201212,43,0,0.4789335870000001,10,0,1,0,0.0,1,4200.0
77212,0,0.0,38,0,0.987604958,6,0,2,0,1.0,1,2500.0
57448,0,1.254061775,40,0,0.2635379059999999,5,0,0,0,0.0,1,3600.0
65312,0,0.032741815,27,1,0.25074985,6,0,0,0,0.0,1,1666.0
129301,0,0.085727413,59,0,0.3685574039999999,6,0,2,0,3.0,1,7333.0
65183,0,0.9999999,60,3,0.400194584,2,0,1,1,0.0,1,6166.0
39304,0,0.085980255,61,0,0.252390057,8,0,1,0,0.0,1,7844.0
50467,0,0.0,55,0,0.0011995199999999,4,0,0,0,1.0,1,2500.0
117589,0,0.240097407,33,0,0.4570775599999999,11,0,2,0,0.0,1,7000.0
2991,0,0.446806594,56,0,0.12078853,5,1,0,0,1.0,1,2789.0
23967,0,0.0458750659999999,66,0,0.137905829,9,0,1,0,1.0,1,16416.0
72214,0,0.3623224939999999,25,0,0.574972233,8,0,2,0,0.0,1,2700.0
104881,0,0.2486137619999999,41,0,0.0161579889999999,2,0,0,0,0.0,1,5012.0
142494,0,0.2562685929999999,57,0,0.2614094499999999,6,0,1,0,0.0,1,6200.0
147483,0,0.138068963,49,0,0.184686605,7,0,2,0,2.0,1,16416.0
21481,0,0.5540151179999999,34,0,0.466810655,9,0,1,0,3.0,1,6944.0
116091,0,0.5042716079999999,48,0,0.120262391,5,0,1,0,0.0,1,10975.0
66683,0,0.1134432779999999,23,0,0.0015216839999999,2,0,0,0,0.0,1,3942.0
112497,1,0.6449468889999999,62,1,0.524380864,8,0,1,1,0.0,1,6500.0
119223,0,0.0,35,0,0.2571061279999999,8,0,1,0,1.0,1,7000.0
43476,0,0.0256476729999999,65,0,0.0059997,4,0,0,0,0.0,1,6666.0
107911,0,0.004251585,78,0,0.002441532,15,0,0,0,1.0,1,7781.0
40740,0,0.296113116,57,0,0.4450924849999999,10,0,2,0,0.0,1,6000.0
113561,0,0.049576068,62,0,0.228525494,7,0,1,0,0.0,1,4353.0
44712,0,0.040520725,30,0,0.0043041609999999,5,0,0,0,0.0,1,7666.0
99989,0,0.121939025,58,4,0.0182930419999999,8,0,0,0,0.0,1,17000.0
137025,0,0.0,48,0,0.250515955,4,0,1,0,2.0,1,6298.0
73221,0,0.045347798,35,0,0.175984001,14,0,1,0,0.0,1,11000.0
127857,0,0.1953609279999999,81,0,0.0063512919999999,2,0,0,0,1.0,1,4565.0
126581,0,0.38143154,57,0,0.156153846,9,0,1,0,1.0,1,12999.0
96489,0,0.0384825899999999,31,0,0.448809026,4,0,1,0,2.0,1,2392.0
80537,0,0.664394456,24,0,0.6751946609999999,3,0,0,0,0.0,1,898.0
141163,0,0.705429457,36,0,0.057995167,4,0,0,1,1.0,1,12000.0
117036,0,0.3184827239999999,45,0,1052.0,11,0,1,0,1.0,1,0.0
142965,0,0.225568233,63,0,0.073194144,14,0,0,0,0.0,1,4166.0
15263,0,0.3536974429999999,50,0,0.418619379,16,0,1,0,0.0,1,3157.0
83813,0,0.444179533,65,0,0.305679227,8,0,1,0,0.0,1,9208.0
84631,0,0.8056716609999999,45,0,0.553191489,9,0,1,0,1.0,1,3712.0
77374,0,0.468424622,78,0,0.730619927,14,0,2,0,0.0,1,8500.0
54435,1,0.9999999,33,0,0.040856622,9,1,0,0,2.0,1,6583.0
14104,0,0.9999999,39,0,0.330757342,7,0,1,0,1.0,1,5822.0
15979,0,0.0387115209999999,30,0,0.6477840719999999,4,0,1,0,0.0,1,3000.0
31755,0,0.0695923489999999,61,1,0.2653239239999999,18,0,1,0,3.0,1,12610.0
139745,0,1.032793441,32,0,0.361325336,6,0,2,0,0.0,1,3500.0
138007,0,0.03232811,52,0,0.311148233,14,0,2,0,1.0,1,11373.0
23915,1,0.9999999,65,98,0.012215436,0,98,0,98,0.0,1,1800.0
138354,0,0.0998690629999999,61,5,0.554822259,9,0,0,1,0.0,1,6666.0
136865,0,0.951699739,28,1,0.185968284,6,1,0,1,0.0,1,4161.0
125161,0,0.0748948299999999,41,0,0.5248950209999999,10,0,1,0,2.0,1,5000.0
12175,0,0.5616984279999999,32,0,0.648250098,12,0,2,0,3.0,1,5085.0
94067,0,0.177416615,52,0,0.266701371,17,0,3,0,0.0,1,11525.0
114711,0,0.654946615,40,0,1249.5,5,0,2,0,3.0,1,1.0
91517,0,0.6690845789999998,67,2,0.396348091,13,0,2,0,1.0,1,13800.0
113165,0,0.7471419159999997,53,0,0.3985284049999999,10,0,3,0,3.0,1,11687.0
2683,0,0.9999999,43,0,0.0945254779999999,1,0,1,0,0.0,1,5278.0
119598,0,0.9999999,24,0,0.0451127819999999,1,0,0,0,0.0,1,1462.0
141245,0,0.0296737289999999,53,0,0.1453001969999999,5,0,1,0,0.0,1,8127.0
138798,0,0.0051725909999999,40,0,0.0017129809999999,3,0,0,0,0.0,1,5253.0
59018,0,0.025841425,75,0,0.206643931,6,0,1,0,0.0,1,7916.0
147104,0,0.9999999,42,0,0.1205758849999999,1,4,0,1,1.0,1,3333.0
112683,0,1.013546639,65,0,0.7599775149999999,5,1,1,0,1.0,1,1778.0
99246,0,0.0448576229999999,61,0,0.105444728,23,0,0,0,1.0,1,6666.0
34323,0,0.1218324269999999,74,0,0.0189995189999999,5,0,0,0,1.0,1,8315.0
81380,0,0.459116375,48,1,0.048999234,7,0,0,0,0.0,1,9142.0
137169,0,0.546761127,36,2,0.460756541,7,0,2,0,0.0,1,6000.0
149192,0,0.616368286,50,0,0.357859532,4,0,0,0,0.0,1,2989.0
65984,0,0.02636124,48,0,0.25794841,2,0,1,0,0.0,1,3333.0
125822,0,0.5111615589999999,38,0,0.2703137569999999,10,0,1,0,0.0,1,8700.0
44414,0,0.005440483,57,0,0.2382516779999999,14,0,2,0,1.0,1,7000.0
51147,0,0.663374648,26,0,0.2991043529999999,5,0,0,0,0.0,1,4800.0
80,0,0.1833166669999999,52,0,0.111131623,14,0,2,0,1.0,1,10833.0
105444,0,0.6478044829999999,46,0,1.111725955,22,0,2,0,1.0,1,3794.0
27876,0,0.0839930009999999,27,0,0.0074055789999999,3,0,0,0,0.0,1,4050.0
28273,0,1.139720559,52,2,0.0309183199999999,3,0,0,0,1.0,1,4333.0
36006,0,0.0211350639999999,70,0,0.252622082,15,0,2,0,0.0,1,8866.0
110414,0,0.100117136,50,1,0.2088791849999999,15,0,2,0,0.0,1,12365.0
96387,0,0.20390865,56,0,1.745254745,15,0,1,0,1.0,1,1000.0
126874,0,0.009564329,72,0,0.0886469669999999,13,0,0,0,1.0,1,4500.0
68181,0,0.033598108,68,0,0.5380923819999999,6,0,2,0,0.0,1,5000.0
134229,0,0.0183522209999999,50,0,0.268368449,9,0,2,0,1.0,1,7403.0
102698,0,0.0256915739999999,56,0,1.155976004,17,0,3,0,0.0,1,6500.0
111656,0,0.326067547,47,0,0.410104279,14,0,1,0,3.0,1,5561.0
113692,0,0.5058755259999999,67,0,0.3900932859999999,11,0,2,0,1.0,1,7610.0
12895,0,0.160659973,39,1,0.3294450919999999,16,0,1,0,2.0,1,6000.0
112065,0,0.133154674,71,0,0.071661889,5,0,1,0,0.0,1,15000.0
3999,0,0.343559159,49,0,0.272513441,7,0,2,0,1.0,1,8927.0
77630,1,0.0,41,0,1.348703956,7,0,3,0,0.0,1,3664.0
143390,0,0.456375839,40,1,0.312819718,10,0,2,0,1.0,1,6450.0
111159,0,0.031631362,70,0,0.014990631,8,0,0,0,0.0,1,1600.0
106518,0,0.489629024,51,2,0.4594507789999999,8,0,2,0,3.0,1,6226.0
30379,0,0.018821684,60,0,0.9689396640000002,4,0,1,0,0.0,1,2800.0
42676,0,0.09286795,54,0,0.308586427,8,0,2,0,0.0,1,8000.0
124414,0,0.2117700519999999,24,1,0.0678802839999999,7,0,0,0,0.0,1,3240.0
62955,0,0.3406983989999999,44,2,0.190989776,12,0,1,0,4.0,1,8900.0
52918,1,0.869707797,56,2,0.4846346129999999,10,1,1,2,2.0,1,6800.0
64817,0,0.0555962939999999,33,0,0.274345131,14,0,1,0,2.0,1,5000.0
130671,0,0.0119400889999999,58,0,0.1873891309999999,8,0,1,0,1.0,1,6200.0
22984,0,0.8541458540000002,24,0,33.0,4,0,0,0,0.0,1,0.0
15440,0,0.0,29,0,0.0692201199999999,3,0,0,0,0.0,1,6500.0
84284,0,0.119112006,57,0,0.439968574,10,0,3,0,1.0,1,14000.0
90985,0,0.128271475,50,0,0.2309025459999999,6,0,2,0,3.0,1,7500.0
104244,0,0.071913822,52,0,0.312592776,7,0,1,0,3.0,1,8083.0
48958,0,0.1881035369999999,29,0,0.263947211,5,0,0,0,0.0,1,3333.0
112487,0,0.0363063039999999,36,0,1.64383904,14,0,5,0,0.0,1,4000.0
